,duration,Max no. resources in a week,Sum of activities delays,network,activities start times,activities end times,activities durations,resources allocation
248,17,17,4,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 0, 'G': 6, 'C': 0, 'D': 6, 'E': 8}","{'A': 10, 'B': 17, 'F': 4, 'G': 8, 'C': 6, 'D': 8, 'E': 11}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 12, 12, 10, 10, 17, 17, 12, 12, 10, 4, 4, 4, 4, 4, 4]"
249,17,16,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 7, 'C': 3, 'D': 10, 'E': 13}","{'A': 8, 'B': 17, 'F': 5, 'G': 9, 'C': 9, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 8, 12, 12, 10, 10, 16, 10, 0, 9, 9, 4, 10, 10, 10, 4]"
250,16,16,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 0, 'G': 5, 'C': 1, 'D': 7, 'E': 12}","{'A': 9, 'B': 16, 'F': 4, 'G': 7, 'C': 7, 'D': 9, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 12, 12, 12, 10, 16, 16, 11, 11, 4, 4, 4, 10, 10, 10, 4]"
251,16,16,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 1, 'G': 6, 'C': 1, 'D': 10, 'E': 12}","{'A': 9, 'B': 16, 'F': 5, 'G': 8, 'C': 7, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 12, 12, 12, 12, 10, 16, 12, 6, 4, 9, 9, 10, 10, 10, 4]"
252,16,16,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 2, 'G': 6, 'C': 2, 'D': 11, 'E': 13}","{'A': 8, 'B': 15, 'F': 6, 'G': 8, 'C': 8, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 12, 12, 12, 12, 16, 16, 4, 4, 4, 9, 9, 10, 10, 6]"
253,17,16,10,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 2, 'G': 7, 'C': 3, 'D': 10, 'E': 13}","{'A': 10, 'B': 17, 'F': 6, 'G': 9, 'C': 9, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 0, 8, 12, 12, 12, 10, 16, 16, 6, 9, 9, 4, 10, 10, 10, 4]"
254,16,17,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 3, 'G': 7, 'C': 0, 'D': 7, 'E': 10}","{'A': 9, 'B': 16, 'F': 7, 'G': 9, 'C': 6, 'D': 9, 'E': 13}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[4, 10, 10, 12, 12, 12, 8, 17, 17, 4, 10, 10, 10, 4, 4, 4]"
255,16,16,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 0, 'G': 5, 'C': 4, 'D': 10, 'E': 12}","{'A': 9, 'B': 16, 'F': 4, 'G': 7, 'C': 10, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 8, 8, 8, 10, 16, 16, 10, 10, 8, 9, 9, 10, 10, 10, 4]"
256,17,12,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 7, 'C': 1, 'D': 10, 'E': 12}","{'A': 8, 'B': 17, 'F': 6, 'G': 9, 'C': 7, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 12, 12, 12, 12, 10, 12, 6, 0, 9, 9, 10, 10, 10, 4, 4]"
257,17,12,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 8, 'C': 1, 'D': 10, 'E': 12}","{'A': 8, 'B': 17, 'F': 5, 'G': 10, 'C': 7, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 12, 10, 10, 6, 6, 6, 9, 9, 10, 10, 10, 4, 4]"
258,17,17,12,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 3, 'G': 8, 'C': 2, 'D': 8, 'E': 14}","{'A': 10, 'B': 17, 'F': 7, 'G': 10, 'C': 8, 'D': 10, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 0, 10, 12, 12, 12, 12, 10, 17, 17, 4, 4, 4, 4, 10, 10, 10]"
259,15,16,4,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 1, 'G': 6, 'C': 2, 'D': 8, 'E': 10}","{'A': 8, 'B': 15, 'F': 5, 'G': 8, 'C': 8, 'D': 10, 'E': 13}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 12, 12, 12, 10, 16, 16, 9, 9, 10, 10, 10, 4, 4]"
260,17,16,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 5, 'C': 3, 'D': 9, 'E': 13}","{'A': 8, 'B': 17, 'F': 5, 'G': 7, 'C': 9, 'D': 11, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 8, 12, 12, 16, 16, 10, 4, 5, 9, 4, 4, 10, 10, 10, 4]"
261,17,17,11,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 4, 'G': 8, 'C': 1, 'D': 7, 'E': 13}","{'A': 10, 'B': 17, 'F': 8, 'G': 10, 'C': 7, 'D': 9, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 4, 10, 10, 12, 12, 12, 13, 17, 12, 4, 4, 4, 10, 10, 10, 4]"
262,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 1, 'G': 6, 'C': 1, 'D': 10, 'E': 12}","{'A': 10, 'B': 17, 'F': 5, 'G': 8, 'C': 7, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 12, 12, 12, 10, 16, 12, 6, 6, 9, 9, 10, 10, 10, 4, 4]"
263,16,16,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 2, 'G': 6, 'C': 2, 'D': 9, 'E': 12}","{'A': 9, 'B': 16, 'F': 6, 'G': 8, 'C': 8, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 12, 12, 12, 12, 16, 16, 6, 9, 9, 4, 10, 10, 10, 4]"
264,17,12,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 8, 'C': 2, 'D': 8, 'E': 12}","{'A': 8, 'B': 17, 'F': 6, 'G': 10, 'C': 8, 'D': 10, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 12, 12, 12, 12, 10, 10, 11, 11, 4, 4, 10, 10, 10, 4, 4]"
265,17,12,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 6, 'C': 0, 'D': 10, 'E': 12}","{'A': 8, 'B': 17, 'F': 4, 'G': 8, 'C': 6, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[12, 12, 12, 12, 10, 10, 12, 12, 0, 0, 9, 9, 10, 10, 10, 4, 4]"
266,17,16,5,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 5, 'C': 3, 'D': 9, 'E': 11}","{'A': 8, 'B': 17, 'F': 4, 'G': 7, 'C': 9, 'D': 11, 'E': 14}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 8, 12, 10, 16, 16, 10, 4, 5, 9, 10, 10, 10, 4, 4, 4]"
267,16,12,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 0, 'G': 6, 'C': 0, 'D': 10, 'E': 12}","{'A': 9, 'B': 16, 'F': 4, 'G': 8, 'C': 6, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 10, 10, 12, 12, 6, 4, 9, 9, 10, 10, 10, 4]"
268,17,17,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 1, 'G': 8, 'C': 2, 'D': 8, 'E': 10}","{'A': 10, 'B': 17, 'F': 5, 'G': 10, 'C': 8, 'D': 10, 'E': 13}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 2, 12, 12, 12, 10, 10, 10, 17, 17, 10, 10, 10, 4, 4, 4, 4]"
269,17,12,5,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 8, 'C': 0, 'D': 6, 'E': 9}","{'A': 8, 'B': 17, 'F': 4, 'G': 10, 'C': 6, 'D': 8, 'E': 12}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[12, 12, 12, 12, 10, 10, 11, 11, 6, 12, 10, 10, 4, 4, 4, 4, 4]"
270,16,12,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 0, 'G': 7, 'C': 0, 'D': 9, 'E': 11}","{'A': 9, 'B': 16, 'F': 4, 'G': 9, 'C': 6, 'D': 11, 'E': 14}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 10, 10, 6, 12, 12, 9, 9, 10, 10, 10, 4, 4]"
271,16,12,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 9, 'F': 3, 'G': 7, 'C': 1, 'D': 10, 'E': 12}","{'A': 8, 'B': 16, 'F': 7, 'G': 9, 'C': 7, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 10, 12, 12, 12, 12, 12, 6, 4, 9, 9, 10, 10, 10, 4]"
272,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 1, 'G': 6, 'C': 4, 'D': 10, 'E': 14}","{'A': 8, 'B': 15, 'F': 5, 'G': 8, 'C': 10, 'D': 12, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 8, 8, 12, 10, 16, 16, 8, 8, 9, 9, 4, 4, 10, 6, 6]"
273,17,16,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 6, 'C': 3, 'D': 9, 'E': 14}","{'A': 8, 'B': 17, 'F': 6, 'G': 8, 'C': 9, 'D': 11, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 8, 12, 12, 12, 16, 16, 4, 5, 9, 4, 4, 4, 10, 10, 10]"
274,15,16,5,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 0, 'G': 6, 'C': 1, 'D': 8, 'E': 11}","{'A': 8, 'B': 15, 'F': 4, 'G': 8, 'C': 7, 'D': 10, 'E': 14}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 12, 12, 12, 10, 10, 16, 12, 9, 9, 4, 10, 10, 10, 4]"
275,17,16,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 5, 'C': 1, 'D': 7, 'E': 13}","{'A': 8, 'B': 17, 'F': 5, 'G': 7, 'C': 7, 'D': 9, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 12, 16, 16, 11, 5, 0, 4, 4, 4, 10, 10, 10, 4]"
276,16,16,5,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 0, 'G': 5, 'C': 1, 'D': 9, 'E': 11}","{'A': 9, 'B': 16, 'F': 4, 'G': 7, 'C': 7, 'D': 11, 'E': 14}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 12, 12, 12, 10, 16, 16, 6, 6, 9, 9, 10, 10, 10, 4, 4]"
277,16,16,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 1, 'G': 6, 'C': 1, 'D': 8, 'E': 11}","{'A': 9, 'B': 16, 'F': 5, 'G': 8, 'C': 7, 'D': 10, 'E': 14}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 12, 12, 12, 12, 10, 16, 12, 11, 9, 4, 10, 10, 10, 4, 4]"
278,15,16,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 2, 'G': 6, 'C': 2, 'D': 9, 'E': 12}","{'A': 8, 'B': 15, 'F': 6, 'G': 8, 'C': 8, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 12, 12, 12, 12, 16, 16, 4, 9, 9, 4, 10, 10, 10]"
279,16,17,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 2, 'G': 6, 'C': 0, 'D': 7, 'E': 12}","{'A': 9, 'B': 16, 'F': 6, 'G': 8, 'C': 6, 'D': 9, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[4, 10, 12, 12, 12, 12, 12, 17, 11, 4, 4, 4, 10, 10, 10, 4]"
280,16,16,5,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 0, 'G': 4, 'C': 2, 'D': 10, 'E': 13}","{'A': 8, 'B': 15, 'F': 4, 'G': 6, 'C': 8, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 12, 12, 16, 16, 10, 10, 4, 4, 9, 9, 4, 10, 10, 6]"
281,17,12,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 3, 'G': 7, 'C': 0, 'D': 8, 'E': 12}","{'A': 8, 'B': 17, 'F': 7, 'G': 9, 'C': 6, 'D': 10, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[10, 10, 10, 12, 12, 12, 8, 12, 11, 5, 4, 4, 10, 10, 10, 4, 4]"
282,16,16,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 0, 'G': 4, 'C': 1, 'D': 8, 'E': 13}","{'A': 9, 'B': 16, 'F': 4, 'G': 6, 'C': 7, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 12, 12, 12, 16, 16, 10, 6, 11, 9, 4, 4, 4, 10, 10, 10]"
283,17,16,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 5, 'C': 4, 'D': 10, 'E': 13}","{'A': 8, 'B': 17, 'F': 4, 'G': 7, 'C': 10, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 8, 8, 10, 16, 16, 10, 4, 4, 9, 9, 4, 10, 10, 10, 4]"
284,17,12,10,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 3, 'G': 8, 'C': 2, 'D': 9, 'E': 14}","{'A': 8, 'B': 17, 'F': 7, 'G': 10, 'C': 8, 'D': 11, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 10, 12, 12, 12, 12, 10, 6, 11, 9, 4, 4, 4, 10, 10, 10]"
285,17,16,5,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 0, 'G': 4, 'C': 1, 'D': 8, 'E': 11}","{'A': 10, 'B': 17, 'F': 4, 'G': 6, 'C': 7, 'D': 10, 'E': 14}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 6, 12, 12, 16, 16, 10, 6, 11, 11, 4, 10, 10, 10, 4, 4, 4]"
286,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 4, 'G': 8, 'C': 1, 'D': 11, 'E': 13}","{'A': 8, 'B': 17, 'F': 8, 'G': 10, 'C': 7, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 10, 10, 12, 12, 12, 8, 6, 6, 4, 9, 9, 10, 10, 10, 4]"
287,17,16,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 0, 'G': 6, 'C': 2, 'D': 10, 'E': 13}","{'A': 10, 'B': 17, 'F': 4, 'G': 8, 'C': 8, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 2, 12, 12, 10, 10, 16, 16, 6, 6, 9, 9, 4, 10, 10, 10, 4]"
288,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 2, 'G': 6, 'C': 2, 'D': 11, 'E': 13}","{'A': 9, 'B': 16, 'F': 6, 'G': 8, 'C': 8, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 12, 12, 12, 12, 16, 16, 6, 4, 4, 9, 9, 10, 10, 10]"
289,15,17,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 2, 'G': 6, 'C': 0, 'D': 7, 'E': 12}","{'A': 8, 'B': 15, 'F': 6, 'G': 8, 'C': 6, 'D': 9, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[10, 10, 12, 12, 12, 12, 12, 17, 9, 4, 4, 4, 10, 10, 10]"
290,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 5, 'C': 3, 'D': 11, 'E': 14}","{'A': 8, 'B': 17, 'F': 4, 'G': 7, 'C': 9, 'D': 13, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 8, 12, 10, 16, 16, 10, 4, 0, 4, 9, 9, 4, 10, 10, 10]"
291,16,12,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 0, 'G': 6, 'C': 0, 'D': 8, 'E': 11}","{'A': 9, 'B': 16, 'F': 4, 'G': 8, 'C': 6, 'D': 10, 'E': 14}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 10, 10, 12, 12, 11, 9, 4, 10, 10, 10, 4, 4]"
292,17,16,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 6, 'C': 3, 'D': 10, 'E': 14}","{'A': 8, 'B': 17, 'F': 5, 'G': 8, 'C': 9, 'D': 12, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 8, 12, 12, 10, 16, 16, 4, 0, 9, 9, 4, 4, 10, 10, 10]"
293,17,12,10,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 2, 'G': 8, 'C': 1, 'D': 11, 'E': 13}","{'A': 9, 'B': 17, 'F': 6, 'G': 10, 'C': 7, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 10, 12, 12, 12, 12, 10, 6, 12, 6, 4, 9, 9, 10, 10, 10, 4]"
294,17,12,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 8, 'C': 1, 'D': 7, 'E': 12}","{'A': 8, 'B': 17, 'F': 6, 'G': 10, 'C': 7, 'D': 9, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 12, 12, 12, 12, 10, 11, 11, 6, 4, 4, 10, 10, 10, 4, 4]"
295,15,16,5,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 1, 'G': 5, 'C': 1, 'D': 10, 'E': 12}","{'A': 8, 'B': 15, 'F': 5, 'G': 7, 'C': 7, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 12, 16, 16, 6, 4, 4, 9, 9, 10, 10, 10]"
296,16,16,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 0, 'G': 4, 'C': 3, 'D': 10, 'E': 13}","{'A': 9, 'B': 16, 'F': 4, 'G': 6, 'C': 9, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 8, 8, 12, 16, 16, 10, 10, 10, 4, 9, 9, 4, 10, 10, 10]"
297,17,16,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 5, 'C': 2, 'D': 8, 'E': 13}","{'A': 8, 'B': 17, 'F': 4, 'G': 7, 'C': 8, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 12, 12, 10, 16, 16, 10, 5, 5, 4, 4, 4, 10, 10, 10, 4]"
298,17,12,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 3, 'G': 8, 'C': 0, 'D': 7, 'E': 10}","{'A': 8, 'B': 17, 'F': 7, 'G': 10, 'C': 6, 'D': 9, 'E': 13}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[10, 10, 10, 12, 12, 12, 8, 11, 11, 6, 10, 10, 10, 4, 4, 4, 4]"
299,16,16,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 0, 'G': 5, 'C': 2, 'D': 11, 'E': 13}","{'A': 8, 'B': 15, 'F': 4, 'G': 7, 'C': 8, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 12, 12, 10, 16, 16, 10, 4, 4, 4, 9, 9, 10, 10, 6]"
300,17,16,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 0, 'G': 4, 'C': 2, 'D': 12, 'E': 14}","{'A': 8, 'B': 15, 'F': 4, 'G': 6, 'C': 8, 'D': 14, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 12, 12, 16, 16, 10, 10, 4, 4, 4, 4, 9, 9, 10, 6, 6]"
301,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 1, 'G': 7, 'C': 1, 'D': 10, 'E': 12}","{'A': 10, 'B': 17, 'F': 5, 'G': 9, 'C': 7, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 12, 12, 12, 10, 10, 12, 12, 6, 9, 9, 10, 10, 10, 4, 4]"
302,17,17,5,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 6, 'C': 0, 'D': 6, 'E': 10}","{'A': 8, 'B': 17, 'F': 6, 'G': 8, 'C': 6, 'D': 8, 'E': 13}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[10, 10, 12, 12, 12, 12, 17, 17, 0, 0, 10, 10, 10, 4, 4, 4, 4]"
303,17,16,5,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 6, 'C': 1, 'D': 8, 'E': 10}","{'A': 8, 'B': 17, 'F': 5, 'G': 8, 'C': 7, 'D': 10, 'E': 13}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 12, 10, 16, 12, 5, 5, 10, 10, 10, 4, 4, 4, 4]"
