,duration,Max no. resources in a week,Sum of activities delays,network,activities start times,activities end times,activities durations,resources allocation
2058,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 0, 'G': 5, 'C': 4, 'D': 11, 'E': 13}","{'A': 10, 'B': 17, 'F': 4, 'G': 7, 'C': 10, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 2, 8, 8, 10, 16, 16, 10, 10, 10, 4, 9, 9, 10, 10, 10, 4]"
2062,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 0, 'G': 5, 'C': 1, 'D': 10, 'E': 13}","{'A': 10, 'B': 17, 'F': 4, 'G': 7, 'C': 7, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 6, 12, 12, 10, 16, 16, 6, 6, 6, 9, 9, 4, 10, 10, 10, 4]"
2080,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 1, 'G': 6, 'C': 3, 'D': 11, 'E': 14}","{'A': 8, 'B': 15, 'F': 5, 'G': 8, 'C': 9, 'D': 13, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 8, 12, 12, 10, 16, 16, 8, 4, 4, 9, 9, 4, 10, 6, 6]"
2082,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 6, 'C': 2, 'D': 9, 'E': 13}","{'A': 8, 'B': 17, 'F': 4, 'G': 8, 'C': 8, 'D': 11, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 12, 12, 10, 10, 16, 16, 0, 5, 9, 4, 4, 10, 10, 10, 4]"
2103,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 5, 'C': 2, 'D': 8, 'E': 14}","{'A': 8, 'B': 17, 'F': 4, 'G': 7, 'C': 8, 'D': 10, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 12, 12, 10, 16, 16, 10, 5, 5, 4, 4, 4, 4, 10, 10, 10]"
2104,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 9, 'F': 2, 'G': 7, 'C': 2, 'D': 9, 'E': 13}","{'A': 8, 'B': 16, 'F': 6, 'G': 9, 'C': 8, 'D': 11, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 12, 12, 12, 12, 10, 16, 6, 9, 9, 4, 4, 10, 10, 10]"
2120,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 2, 'G': 6, 'C': 1, 'D': 10, 'E': 13}","{'A': 9, 'B': 16, 'F': 6, 'G': 8, 'C': 7, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 10, 12, 12, 12, 12, 16, 12, 6, 4, 9, 9, 4, 10, 10, 10]"
2138,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 6, 'C': 2, 'D': 8, 'E': 13}","{'A': 8, 'B': 17, 'F': 6, 'G': 8, 'C': 8, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 12, 12, 12, 12, 16, 16, 5, 5, 4, 4, 4, 10, 10, 10, 4]"
2148,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 2, 'G': 6, 'C': 4, 'D': 11, 'E': 13}","{'A': 9, 'B': 16, 'F': 6, 'G': 8, 'C': 10, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 8, 8, 12, 12, 16, 16, 10, 8, 4, 9, 9, 10, 10, 10]"
2153,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 5, 'C': 5, 'D': 11, 'E': 14}","{'A': 8, 'B': 17, 'F': 4, 'G': 7, 'C': 11, 'D': 13, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 8, 8, 6, 16, 16, 10, 4, 4, 8, 9, 9, 4, 10, 10, 10]"
2156,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 7, 'C': 3, 'D': 10, 'E': 12}","{'A': 8, 'B': 17, 'F': 4, 'G': 9, 'C': 9, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 8, 12, 10, 10, 10, 16, 10, 0, 9, 9, 10, 10, 10, 4, 4]"
2166,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 5, 'C': 3, 'D': 9, 'E': 14}","{'A': 8, 'B': 17, 'F': 4, 'G': 7, 'C': 9, 'D': 11, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 8, 12, 10, 16, 16, 10, 4, 5, 9, 4, 4, 4, 10, 10, 10]"
2177,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 6, 'C': 4, 'D': 10, 'E': 13}","{'A': 8, 'B': 17, 'F': 6, 'G': 8, 'C': 10, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 8, 8, 12, 12, 16, 16, 4, 4, 9, 9, 4, 10, 10, 10, 4]"
2197,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 6, 'C': 3, 'D': 10, 'E': 13}","{'A': 8, 'B': 17, 'F': 5, 'G': 8, 'C': 9, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 8, 12, 12, 10, 16, 16, 4, 0, 9, 9, 4, 10, 10, 10, 4]"
2207,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 6, 'C': 1, 'D': 8, 'E': 13}","{'A': 8, 'B': 17, 'F': 5, 'G': 8, 'C': 7, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 12, 10, 16, 12, 5, 5, 4, 4, 4, 10, 10, 10, 4]"
2211,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 2, 'G': 6, 'C': 1, 'D': 11, 'E': 13}","{'A': 9, 'B': 16, 'F': 6, 'G': 8, 'C': 7, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 10, 12, 12, 12, 12, 16, 12, 6, 4, 4, 9, 9, 10, 10, 10]"
2215,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 0, 'G': 5, 'C': 4, 'D': 10, 'E': 13}","{'A': 10, 'B': 17, 'F': 4, 'G': 7, 'C': 10, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 2, 8, 8, 10, 16, 16, 10, 10, 10, 9, 9, 4, 10, 10, 10, 4]"
2217,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 2, 'G': 7, 'C': 3, 'D': 10, 'E': 12}","{'A': 9, 'B': 16, 'F': 6, 'G': 9, 'C': 9, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 8, 12, 12, 12, 10, 16, 16, 4, 9, 9, 10, 10, 10, 4]"
2223,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 1, 'G': 6, 'C': 4, 'D': 11, 'E': 13}","{'A': 9, 'B': 16, 'F': 5, 'G': 8, 'C': 10, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 8, 8, 8, 12, 10, 16, 16, 10, 8, 4, 9, 9, 10, 10, 10]"
2233,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 7, 'C': 2, 'D': 8, 'E': 12}","{'A': 8, 'B': 17, 'F': 6, 'G': 9, 'C': 8, 'D': 10, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 12, 12, 12, 12, 10, 16, 11, 5, 4, 4, 10, 10, 10, 4, 4]"
2244,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 0, 'G': 7, 'C': 2, 'D': 9, 'E': 11}","{'A': 10, 'B': 17, 'F': 4, 'G': 9, 'C': 8, 'D': 11, 'E': 14}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 2, 12, 12, 10, 10, 10, 16, 12, 11, 9, 10, 10, 10, 4, 4, 4]"
2249,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 9, 'F': 0, 'G': 7, 'C': 2, 'D': 8, 'E': 13}","{'A': 8, 'B': 16, 'F': 4, 'G': 9, 'C': 8, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 12, 12, 10, 10, 10, 16, 11, 9, 4, 4, 4, 10, 10, 10]"
2255,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 5, 'C': 2, 'D': 9, 'E': 14}","{'A': 8, 'B': 17, 'F': 5, 'G': 7, 'C': 8, 'D': 11, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 12, 12, 12, 16, 16, 10, 0, 5, 9, 4, 4, 4, 10, 10, 10]"
2260,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 0, 'G': 5, 'C': 2, 'D': 8, 'E': 13}","{'A': 10, 'B': 17, 'F': 4, 'G': 7, 'C': 8, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 2, 12, 12, 10, 16, 16, 10, 11, 11, 4, 4, 4, 10, 10, 10, 4]"
2266,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 1, 'G': 5, 'C': 5, 'D': 11, 'E': 13}","{'A': 10, 'B': 17, 'F': 5, 'G': 7, 'C': 11, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 2, 8, 8, 8, 16, 16, 10, 10, 10, 8, 9, 9, 10, 10, 10, 4]"
2290,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 1, 'G': 5, 'C': 2, 'D': 11, 'E': 14}","{'A': 9, 'B': 16, 'F': 5, 'G': 7, 'C': 8, 'D': 13, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 8, 12, 12, 12, 16, 16, 10, 6, 4, 4, 9, 9, 4, 10, 10, 6]"
2300,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 9, 'F': 1, 'G': 7, 'C': 3, 'D': 9, 'E': 13}","{'A': 8, 'B': 16, 'F': 5, 'G': 9, 'C': 9, 'D': 11, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 8, 12, 12, 10, 10, 16, 10, 9, 9, 4, 4, 10, 10, 10]"
2305,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 2, 'G': 6, 'C': 4, 'D': 10, 'E': 13}","{'A': 9, 'B': 16, 'F': 6, 'G': 8, 'C': 10, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 8, 8, 12, 12, 16, 16, 10, 8, 9, 9, 4, 10, 10, 10]"
2307,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 2, 'G': 6, 'C': 2, 'D': 12, 'E': 14}","{'A': 8, 'B': 15, 'F': 6, 'G': 8, 'C': 8, 'D': 14, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 12, 12, 12, 12, 16, 16, 4, 4, 4, 4, 9, 9, 10, 6, 6]"
2317,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 7, 'C': 3, 'D': 9, 'E': 12}","{'A': 8, 'B': 17, 'F': 4, 'G': 9, 'C': 9, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 8, 12, 10, 10, 10, 16, 10, 5, 9, 4, 10, 10, 10, 4, 4]"
2319,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 1, 'G': 5, 'C': 3, 'D': 9, 'E': 13}","{'A': 10, 'B': 17, 'F': 5, 'G': 7, 'C': 9, 'D': 11, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 2, 8, 12, 12, 16, 16, 10, 10, 11, 9, 4, 4, 10, 10, 10, 4]"
2325,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 6, 'C': 1, 'D': 8, 'E': 13}","{'A': 8, 'B': 17, 'F': 6, 'G': 8, 'C': 7, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 12, 12, 12, 12, 16, 12, 5, 5, 4, 4, 4, 10, 10, 10, 4]"
2332,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 2, 'G': 6, 'C': 2, 'D': 8, 'E': 13}","{'A': 9, 'B': 16, 'F': 6, 'G': 8, 'C': 8, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 12, 12, 12, 12, 16, 16, 11, 9, 4, 4, 4, 10, 10, 10]"
2338,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 1, 'G': 5, 'C': 1, 'D': 7, 'E': 13}","{'A': 10, 'B': 17, 'F': 5, 'G': 7, 'C': 7, 'D': 9, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 12, 12, 12, 16, 16, 11, 11, 6, 4, 4, 4, 10, 10, 10, 4]"
2341,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 6, 'C': 1, 'D': 11, 'E': 13}","{'A': 8, 'B': 17, 'F': 4, 'G': 8, 'C': 7, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 12, 12, 12, 10, 10, 16, 12, 0, 0, 4, 9, 9, 10, 10, 10, 4]"
2345,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 6, 'C': 3, 'D': 10, 'E': 13}","{'A': 8, 'B': 17, 'F': 6, 'G': 8, 'C': 9, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 8, 12, 12, 12, 16, 16, 4, 0, 9, 9, 4, 10, 10, 10, 4]"
2352,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 1, 'G': 6, 'C': 2, 'D': 11, 'E': 14}","{'A': 8, 'B': 15, 'F': 5, 'G': 8, 'C': 8, 'D': 13, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 12, 12, 12, 10, 16, 16, 4, 4, 4, 9, 9, 4, 10, 6, 6]"
2353,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 1, 'G': 6, 'C': 2, 'D': 8, 'E': 13}","{'A': 9, 'B': 16, 'F': 5, 'G': 8, 'C': 8, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 8, 12, 12, 12, 10, 16, 16, 11, 9, 4, 4, 4, 10, 10, 10]"
2360,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 0, 'G': 5, 'C': 3, 'D': 10, 'E': 14}","{'A': 9, 'B': 16, 'F': 4, 'G': 7, 'C': 9, 'D': 12, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 8, 8, 12, 10, 16, 16, 10, 10, 4, 9, 9, 4, 4, 10, 10, 6]"
2385,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 5, 'C': 3, 'D': 12, 'E': 14}","{'A': 8, 'B': 17, 'F': 5, 'G': 7, 'C': 9, 'D': 14, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 8, 12, 12, 16, 16, 10, 4, 0, 4, 4, 9, 9, 10, 10, 10]"
2389,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 2, 'G': 7, 'C': 3, 'D': 9, 'E': 12}","{'A': 9, 'B': 16, 'F': 6, 'G': 9, 'C': 9, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 8, 12, 12, 12, 10, 16, 16, 9, 9, 4, 10, 10, 10, 4]"
2390,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 1, 'G': 5, 'C': 2, 'D': 12, 'E': 14}","{'A': 9, 'B': 16, 'F': 5, 'G': 7, 'C': 8, 'D': 14, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 8, 12, 12, 12, 16, 16, 10, 6, 4, 4, 4, 9, 9, 10, 10, 6]"
2396,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 1, 'G': 6, 'C': 4, 'D': 10, 'E': 13}","{'A': 9, 'B': 16, 'F': 5, 'G': 8, 'C': 10, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 8, 8, 8, 12, 10, 16, 16, 10, 8, 9, 9, 4, 10, 10, 10]"
2397,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 3, 'G': 7, 'C': 2, 'D': 9, 'E': 12}","{'A': 8, 'B': 17, 'F': 7, 'G': 9, 'C': 8, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 10, 12, 12, 12, 12, 16, 6, 5, 9, 4, 10, 10, 10, 4, 4]"
2406,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 6, 'C': 2, 'D': 11, 'E': 13}","{'A': 8, 'B': 17, 'F': 4, 'G': 8, 'C': 8, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 12, 12, 10, 10, 16, 16, 0, 0, 4, 9, 9, 10, 10, 10, 4]"
2412,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 0, 'G': 6, 'C': 3, 'D': 10, 'E': 13}","{'A': 9, 'B': 16, 'F': 4, 'G': 8, 'C': 9, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 8, 8, 12, 10, 10, 16, 16, 10, 4, 9, 9, 4, 10, 10, 10]"
2427,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 0, 'G': 6, 'C': 1, 'D': 8, 'E': 13}","{'A': 9, 'B': 16, 'F': 4, 'G': 8, 'C': 7, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 12, 12, 12, 10, 10, 16, 12, 11, 9, 4, 4, 4, 10, 10, 10]"
2456,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 1, 'G': 7, 'C': 3, 'D': 9, 'E': 11}","{'A': 10, 'B': 17, 'F': 5, 'G': 9, 'C': 9, 'D': 11, 'E': 14}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 2, 8, 12, 12, 10, 10, 16, 16, 11, 9, 10, 10, 10, 4, 4, 4]"
2460,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 0, 'G': 5, 'C': 2, 'D': 8, 'E': 14}","{'A': 9, 'B': 16, 'F': 4, 'G': 7, 'C': 8, 'D': 10, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 8, 12, 12, 10, 16, 16, 10, 11, 9, 4, 4, 4, 4, 10, 10, 6]"
2470,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 1, 'G': 7, 'C': 2, 'D': 9, 'E': 12}","{'A': 9, 'B': 16, 'F': 5, 'G': 9, 'C': 8, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 8, 12, 12, 12, 10, 10, 16, 12, 9, 9, 4, 10, 10, 10, 4]"
2471,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 9, 'F': 2, 'G': 7, 'C': 3, 'D': 10, 'E': 13}","{'A': 8, 'B': 16, 'F': 6, 'G': 9, 'C': 9, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 8, 12, 12, 12, 10, 16, 10, 4, 9, 9, 4, 10, 10, 10]"
2479,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 0, 'G': 6, 'C': 4, 'D': 11, 'E': 14}","{'A': 8, 'B': 15, 'F': 4, 'G': 8, 'C': 10, 'D': 13, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 8, 8, 10, 10, 16, 16, 8, 8, 4, 9, 9, 4, 10, 6, 6]"
2490,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 0, 'G': 4, 'C': 4, 'D': 11, 'E': 14}","{'A': 10, 'B': 17, 'F': 4, 'G': 6, 'C': 10, 'D': 13, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 2, 8, 8, 16, 16, 10, 10, 10, 10, 4, 9, 9, 4, 10, 10, 10]"
2529,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 1, 'G': 6, 'C': 1, 'D': 8, 'E': 13}","{'A': 9, 'B': 16, 'F': 5, 'G': 8, 'C': 7, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 12, 12, 12, 12, 10, 16, 12, 11, 9, 4, 4, 4, 10, 10, 10]"
2531,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 2, 'G': 6, 'C': 2, 'D': 9, 'E': 14}","{'A': 8, 'B': 15, 'F': 6, 'G': 8, 'C': 8, 'D': 11, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 12, 12, 12, 12, 16, 16, 4, 9, 9, 4, 4, 4, 10, 6, 6]"
2535,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 1, 'G': 6, 'C': 2, 'D': 9, 'E': 12}","{'A': 10, 'B': 17, 'F': 5, 'G': 8, 'C': 8, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 2, 12, 12, 12, 10, 16, 16, 6, 11, 9, 4, 10, 10, 10, 4, 4]"
